data,liczba_wzmianek,sredni_tone,zrodlo
2017-06-23,192,-0.30032793753430864,gdelt_gkg_balanced
2017-06-24,86,-1.065563141710614,gdelt_gkg_balanced
2017-06-25,64,-1.6116241097538213,gdelt_gkg_balanced
2017-06-26,211,-0.09729299220243749,gdelt_gkg_balanced
2017-06-27,781,-3.622518858041708,gdelt_gkg_balanced
2017-06-28,1315,-4.107886805275517,gdelt_gkg_balanced
2017-06-29,565,-3.157915885155218,gdelt_gkg_balanced
2017-06-30,375,-3.4833656440615903,gdelt_gkg_balanced
2017-07-01,177,-1.3883756928802387,gdelt_gkg_balanced
2017-07-02,140,-1.0076969929910047,gdelt_gkg_balanced
2017-07-03,274,-1.02948893806609,gdelt_gkg_balanced
2017-07-04,182,-0.6364766327119362,gdelt_gkg_balanced
2017-07-05,315,-3.3031121196880013,gdelt_gkg_balanced
2017-07-06,279,-2.5924643874704083,gdelt_gkg_balanced
2017-07-07,251,-1.229932216829843,gdelt_gkg_balanced
2017-07-08,105,-1.2237643994882144,gdelt_gkg_balanced
2017-07-09,78,-2.154173723899998,gdelt_gkg_balanced
2017-07-10,236,-2.264476920388903,gdelt_gkg_balanced
2017-07-11,459,-3.469447319118009,gdelt_gkg_balanced
2017-07-12,319,-0.4608451609769077,gdelt_gkg_balanced
2017-07-13,258,-0.7462555709581974,gdelt_gkg_balanced
2017-07-14,297,-1.5573956824883326,gdelt_gkg_balanced
2017-07-15,119,-1.5269732122646753,gdelt_gkg_balanced
2017-07-16,124,-1.139570600615131,gdelt_gkg_balanced
2017-07-17,210,-0.6106827276226712,gdelt_gkg_balanced
2017-07-18,218,-0.7728968273240127,gdelt_gkg_balanced
2017-07-19,235,-0.6678512018186119,gdelt_gkg_balanced
2017-07-20,343,-1.8726122883702385,gdelt_gkg_balanced
2017-07-21,290,-1.5760988317816322,gdelt_gkg_balanced
2017-07-22,193,-0.6323363506978654,gdelt_gkg_balanced
2017-07-23,168,-0.48282553862723365,gdelt_gkg_balanced
2017-07-24,696,-0.9076922562332062,gdelt_gkg_balanced
